t_unity_shifted,x_unity,y_unity,z_unity,qx_unity,qy_unity,qz_unity,qw_unity
3.6801970851237,0.003137143,1.16617,0.004293333,-0.1016497,-0.01741815,-0.01852124,0.9944954
3.69418939469401,0.002957745,1.164893,0.005919133,-0.09327802,-0.01746088,-0.01858669,0.9953135
3.70758661149089,0.002792254,1.163572,0.007506742,-0.08513176,-0.01752358,-0.01868404,0.9960404
3.72161706803385,0.002645213,1.162195,0.00910292,-0.07701465,-0.01759309,-0.01871344,0.9966991
3.73570855973307,0.002538938,1.16078,0.01068073,-0.06880444,-0.01771943,-0.01839267,0.9973032
3.74906000016276,0.002449397,1.159386,0.01229836,-0.06049704,-0.0177941,-0.01799144,0.9978476
3.76316675065104,0.002385817,1.158038,0.01387505,-0.05228417,-0.01785547,-0.01746474,0.9983199
3.77709039567057,0.002305947,1.156664,0.01547768,-0.04423076,-0.0179155,-0.01690326,0.9987177
3.79062494156901,0.002220204,1.155228,0.01707518,-0.03619418,-0.01812601,-0.01625467,0.9990482
3.8048079860026,0.002109786,1.153762,0.01872627,-0.0279723,-0.01836636,-0.01578816,0.9993153
3.81870874283854,0.001997087,1.152265,0.02037043,-0.01948863,-0.01836183,-0.01551263,0.9995211
3.83236535904948,0.00188525,1.150722,0.0219999,-0.0108518,-0.01825787,-0.01531709,0.9996572
3.84593042252604,0.001780806,1.149171,0.02363011,-0.002211791,-0.01810615,-0.01501164,0.9997209
3.86005243180339,0.001700405,1.147579,0.02527783,0.006460499,-0.01810208,-0.01479512,0.9997059
3.87484582779948,0.001626808,1.145923,0.02694617,0.01524027,-0.01807104,-0.0147562,0.9996117
3.88745721695964,0.001586117,1.144238,0.02860847,0.02432552,-0.01792387,-0.01472951,0.9994349
3.90157159684245,0.001531852,1.142477,0.03027267,0.03362792,-0.01761767,-0.01471679,0.9991708
3.91560205338542,0.00154411,1.140605,0.03192625,0.04320946,-0.01730241,-0.01470744,0.9988079
3.92893823502604,0.00151467,1.138688,0.03356543,0.05286486,-0.01695647,-0.01481728,0.9983478
3.94302209733073,0.001513921,1.13675,0.03521085,0.06242792,-0.01655818,-0.01496063,0.9978
3.95694574235026,0.001528915,1.134783,0.03687771,0.07193255,-0.01618319,-0.01521595,0.9971622
3.97048791764323,0.001543848,1.132826,0.03859706,0.08151833,-0.01575439,-0.01566012,0.9964243
3.98467096207682,0.001604168,1.130829,0.04025125,0.09114388,-0.01530588,-0.01591528,0.9955929
3.99872430680339,0.001664976,1.128798,0.0418879,0.1008428,-0.01481063,-0.0159368,0.9946645
4.01253351090495,0.001717867,1.126817,0.04355311,0.1103039,-0.01431122,-0.01604091,0.9936654
4.02603753922526,0.001750894,1.124887,0.0452883,0.1193225,-0.01396164,-0.01621505,0.992625
4.04025110123698,0.001773683,1.122998,0.04711626,0.1277899,-0.01379303,-0.01662681,0.991566
4.05432733414714,0.001791824,1.121071,0.04893705,0.1360438,-0.01358477,-0.01697376,0.9904643
4.06769403336589,0.001805386,1.119033,0.0506536,0.1445844,-0.01320302,-0.01739768,0.9892515
4.0818084132487,0.001912717,1.116873,0.05225473,0.1534907,-0.0127308,-0.01773351,0.987909
4.09568628190104,0.00202672,1.114794,0.05379,0.1628054,-0.01233575,-0.01796033,0.9864177
4.10924371598307,0.002170118,1.112821,0.05539236,0.1717381,-0.01201323,-0.01799021,0.9849052
4.12339624283854,0.002215182,1.110952,0.05701444,0.1800826,-0.01164452,-0.01806572,0.9834166
4.13722070572917,0.002298517,1.10903,0.05870606,0.1876512,-0.01115075,-0.01839616,0.9820002
4.15078576920573,0.002413873,1.107071,0.06038687,0.1949765,-0.01041701,-0.01872068,0.9805739
4.16500696061198,0.002571533,1.105006,0.06188067,0.2022854,-0.009564435,-0.01906478,0.9790944
4.17884668229167,0.002726134,1.102957,0.0632719,0.2104421,-0.008307792,-0.01971023,0.9773723
4.1927474391276,0.002885524,1.100892,0.06459078,0.2189531,-0.006843244,-0.02031681,0.9754999
4.20622857926432,0.003046524,1.098849,0.06598936,0.2273617,-0.00545233,-0.02054041,0.9735785
4.22047265885417,0.003229149,1.096771,0.06743661,0.2354673,-0.004178496,-0.02049094,0.9716573
4.23431238053385,0.0034189,1.094539,0.06859098,0.2431934,-0.003004672,-0.02031073,0.9697605
4.24778589127604,0.003643343,1.092375,0.06944089,0.2516977,-0.001942823,-0.02008206,0.9675956
4.26189264176432,0.003873559,1.090217,0.07022366,0.2608021,-0.0009177903,-0.01998952,0.9651849
4.27573999283854,0.004102508,1.088197,0.07108225,0.2696666,0.0003235732,-0.0199094,0.9627479
4.28932031510417,0.004300505,1.086301,0.07211559,0.277649,0.00164783,-0.01968933,0.9604794
4.30351861832682,0.004473848,1.084464,0.07325265,0.284428,0.002969958,-0.01951651,0.9584942
4.31734308121745,0.004709572,1.082616,0.07423982,0.2904667,0.004259113,-0.0195251,0.9566764
4.33088525651042,0.004977152,1.080783,0.07496572,0.2963021,0.005545547,-0.01971043,0.9548748
4.34503015397135,0.005256362,1.079037,0.07569547,0.3027137,0.006959911,-0.01993799,0.9528476
4.35891565201823,0.005574876,1.077333,0.07650991,0.3089271,0.008441263,-0.01975925,0.950843
4.37275537369792,0.005894769,1.075644,0.07748273,0.3147545,0.009755213,-0.01934766,0.9489258
4.38625940201823,0.006157849,1.07388,0.07841729,0.3201616,0.01094589,-0.01892183,0.9471107
4.40029748795573,0.006404223,1.072094,0.07907905,0.3253077,0.01187192,-0.01866979,0.9453493
4.41425165055339,0.006644879,1.070465,0.07954207,0.3315365,0.01276335,-0.01852941,0.9431741
4.42779382584635,0.006893551,1.068815,0.07998259,0.3382422,0.01387475,-0.01885908,0.9407678
4.44193872330729,0.007078342,1.067223,0.08058111,0.3447069,0.01527056,-0.01933389,0.938387
4.45581659195964,0.007298416,1.065627,0.08135951,0.3499179,0.01631725,-0.01955733,0.9364341
4.46936639664714,0.007458441,1.064047,0.08221006,0.3541431,0.0169962,-0.01955773,0.9348322
4.48357995865885,0.007616587,1.062405,0.08289758,0.3581398,0.01743886,-0.0197659,0.9332958
4.49740442154948,0.007758791,1.060765,0.08337907,0.3629096,0.01790418,-0.02032821,0.9314306
4.51091607926432,0.007887656,1.059047,0.08378223,0.3684194,0.01889754,-0.0211895,0.929226
4.52509912369792,0.007996729,1.057358,0.08426441,0.3742332,0.01979196,-0.02147017,0.9268748
4.5390609156901,0.008077217,1.055591,0.08478728,0.3797246,0.02010264,-0.02111927,0.9246399
4.55282434342448,0.008108836,1.053941,0.08525047,0.3852623,0.02010137,-0.02063429,0.9223574
4.5664046656901,0.008119654,1.052263,0.08570357,0.3906777,0.0200799,-0.02049186,0.9200803
4.5805648219401,0.008121975,1.050628,0.08617155,0.3962033,0.02020478,-0.02045777,0.9177125
4.5945037257487,0.008154593,1.049047,0.08664343,0.401406,0.02054089,-0.02060247,0.915438
4.60801538346354,0.008121295,1.047488,0.08721079,0.4061366,0.02095523,-0.02054211,0.913341
4.62222894547526,0.008103859,1.046003,0.0878227,0.4102689,0.0210216,-0.02031832,0.9114959
4.63620599625651,0.008062771,1.044466,0.08837847,0.4142777,0.02080677,-0.01993707,0.9096943
4.64974817154948,0.008006414,1.042864,0.08895507,0.4182081,0.02041308,-0.01974558,0.9079072
4.66399225113932,0.007906275,1.041268,0.08944952,0.4224082,0.02030396,-0.01973079,0.9059634
4.67790826676432,0.007849799,1.039922,0.0896652,0.4269284,0.02041084,-0.01988725,0.9038363
4.69174035904948,0.007839717,1.038523,0.09001238,0.431584,0.02087658,-0.02033519,0.9016019
4.70527490494792,0.007790467,1.037185,0.09035185,0.4359914,0.02125175,-0.0204174,0.8994682
4.7194808375651,0.007817091,1.03571,0.09072074,0.4396833,0.02117252,-0.02023545,0.8976752
4.73344262955729,0.007795366,1.034187,0.09104522,0.4432907,0.02127475,-0.02025051,0.8958966
4.74687036393229,0.007825967,1.032646,0.09131248,0.4470364,0.02156654,-0.02060917,0.8940183
4.7610076319987,0.007866668,1.031063,0.09162283,0.4510916,0.02198156,-0.02083324,0.8919637
4.7750228297526,0.007889666,1.029409,0.09189967,0.4553117,0.02204034,-0.02092777,0.8898132
4.78853448746745,0.007908676,1.027841,0.09190656,0.4598588,0.02189771,-0.021271,0.8874671
4.80267938492839,0.007948134,1.026258,0.09190853,0.4649946,0.02238159,-0.02229537,0.8847497
4.81665643570964,0.008009091,1.024693,0.09187143,0.4698652,0.02385058,-0.02389277,0.8820924
4.83023675797526,0.008253489,1.023225,0.09199066,0.4743231,0.02453122,-0.02427457,0.8796741
4.84445794938151,0.00835637,1.021846,0.09229283,0.4778666,0.02470258,-0.02407924,0.8777548
4.85835107682292,0.00847863,1.020495,0.09269273,0.4805478,0.02423361,-0.02398608,0.8763055
4.87218316910807,0.008512221,1.019225,0.09301979,0.4827815,0.02403245,-0.02467081,0.8750633
4.88575586197917,0.008521233,1.017968,0.0932889,0.4850233,0.02457152,-0.02625489,0.8737616
4.89998468277995,0.008539729,1.016783,0.09341237,0.4874022,0.02534129,-0.02769813,0.8723702
4.91391595719401,0.008666307,1.01587,0.0934608,0.4902151,0.02554391,-0.02843894,0.8707628
4.92744287369792,0.008720713,1.015031,0.09363545,0.4930576,0.02548848,-0.02845331,0.8691576
4.94159540055339,0.008779677,1.014309,0.09392711,0.4954035,0.02529037,-0.02830869,0.8678332
4.95552667496745,0.008868681,1.013713,0.09436407,0.4967671,0.02492405,-0.02826153,0.8670654
4.96906885026042,0.008908827,1.013161,0.094868,0.4975442,0.02492915,-0.0286801,0.8666059
4.98325189469401,0.00897786,1.012725,0.09527306,0.4981425,0.02537246,-0.0292861,0.866229
4.99708398697917,0.009091269,1.012491,0.09552211,0.4988877,0.02549607,-0.02942843,0.8657916
5.01060327408854,0.009204956,1.012321,0.09585822,0.4997089,0.0250774,-0.02909893,0.8653412
5.02483972428385,0.009298636,1.012234,0.09620054,0.5001845,0.02468459,-0.0290272,0.8650801
5.03874811051432,0.009352386,1.011913,0.09649371,0.5003139,0.02457965,-0.02939234,0.864996
5.05258783219401,0.009361392,1.011787,0.0967626,0.5003755,0.02430273,-0.02976029,0.8649555
5.06616815445964,0.009386189,1.011693,0.09689539,0.5006289,0.02379887,-0.03001579,0.864814
5.08036645768229,0.009432409,1.011649,0.09688045,0.5009665,0.0235047,-0.03040133,0.8646131
5.09434350846354,0.009490304,1.011595,0.09678657,0.5013197,0.02355876,-0.03085919,0.8643907
5.10785516617839,0.009568334,1.011648,0.09664724,0.5015832,0.02380812,-0.03153701,0.8642066
5.12207635758464,0.009630611,1.011683,0.09647617,0.5013688,0.02392281,-0.03227555,0.8643004
5.1356185328776,0.009691218,1.011819,0.09629984,0.5009013,0.02354649,-0.03275606,0.8645638
5.14903863785807,0.009830281,1.012589,0.09604243,0.5001348,0.02295475,-0.03322628,0.8650054
5.16322168229167,0.0100018,1.013128,0.09591915,0.498797,0.02276269,-0.03389391,0.8657567
5.17735895035807,0.01017222,1.013825,0.09582181,0.4969434,0.02321194,-0.03480919,0.8667738
5.1909163844401,0.01038879,1.01476,0.09570371,0.4946562,0.02371965,-0.03576234,0.8680287
5.20517572281901,0.01060703,1.01575,0.09565571,0.4918115,0.02392071,-0.036492,0.8696077
5.21914514420573,0.01084129,1.016898,0.09563662,0.4883822,0.0237582,-0.03704677,0.8715194
5.23308404801432,0.01100394,1.01823,0.09567655,0.4843763,0.02344197,-0.03763594,0.8737354
5.24650415299479,0.01123374,1.019641,0.0958111,0.479975,0.023031,-0.03859847,0.8761301
5.26080163834635,0.01147555,1.021188,0.09599641,0.4746914,0.02277569,-0.03966243,0.8789632
5.27478631852214,0.0116821,1.022903,0.09617461,0.4689037,0.02255493,-0.04046569,0.8820336
5.28841241715495,0.01190791,1.02469,0.09638761,0.462869,0.02185784,-0.04069778,0.8852221
5.30258783219401,0.01210086,1.026556,0.0964612,0.4565413,0.02090192,-0.04093986,0.888514
5.31657251236979,0.01227512,1.028453,0.09640686,0.4506982,0.0205254,-0.0419838,0.8914523
5.33012994645182,0.01239279,1.030298,0.09628918,0.4453305,0.02053536,-0.04318221,0.8940886
5.34441217301432,0.01260043,1.032169,0.09615748,0.4400664,0.02008225,-0.04374843,0.8966741
5.35838159440104,0.01283524,1.034172,0.09609246,0.4343752,0.0187742,-0.04329789,0.8994949
5.37226709244792,0.01298224,1.036243,0.09618537,0.4278705,0.01711922,-0.04269636,0.9026687
5.38569482682292,0.01311092,1.03836,0.0961908,0.4207731,0.01599091,-0.04299355,0.9060054
5.3999007594401,0.01316963,1.040394,0.09605488,0.4136044,0.01577383,-0.0443246,0.9092403
5.4138167750651,0.01331933,1.042413,0.09571841,0.4069162,0.01546078,-0.04527888,0.9122115
5.42741998551432,0.0135999,1.04461,0.09530465,0.4007673,0.01441607,-0.04515009,0.9149532
5.44150384781901,0.01384431,1.046838,0.095057,0.3943505,0.0130188,-0.04395687,0.9178159
5.45561822770182,0.01407041,1.049177,0.09497423,0.3869689,0.01176239,-0.04309037,0.9210103
5.46907647965495,0.01422907,1.051614,0.09498306,0.3781281,0.01088589,-0.0429347,0.924693
5.48319085953776,0.01448972,1.054081,0.09493043,0.3687313,0.01068673,-0.04347359,0.9284574
5.49729761002604,0.01481486,1.05655,0.09481849,0.3593138,0.01100764,-0.0441398,0.9321074
5.51081689713542,0.0151744,1.059078,0.09461738,0.3501796,0.01119875,-0.04393288,0.9355847
5.52503808854167,0.01550321,1.061469,0.09442395,0.3411531,0.01122012,-0.04344193,0.9389364
5.53905328629557,0.01580958,1.063759,0.09423314,0.3322951,0.01105925,-0.04311226,0.9421248
5.55295404313151,0.01604119,1.066113,0.09379576,0.3239758,0.01102656,-0.04316242,0.9450159
5.56641992447917,0.01631038,1.06836,0.09332564,0.3162187,0.01101928,-0.04328441,0.9476343
5.5806868922526,0.01662023,1.070594,0.09284168,0.30882,0.0107658,-0.04305886,0.9500844
5.59458001969401,0.01688106,1.072831,0.09237271,0.3014518,0.01052686,-0.04276518,0.9524637
5.60814508317057,0.01709539,1.074889,0.0918957,0.2939411,0.0104655,-0.04277528,0.9548087
5.62240442154948,0.01725335,1.076917,0.09134898,0.2866271,0.01042306,-0.04284673,0.9570268
5.63632043717448,0.01743949,1.079052,0.09068729,0.2794321,0.009986971,-0.04268252,0.9591643
5.6499007594401,0.01759818,1.081171,0.09007002,0.2720645,0.009441452,-0.0424105,0.9612976
5.66423639176432,0.01773561,1.083347,0.0894662,0.2644963,0.009103279,-0.04229672,0.9634157
5.67815240738932,0.01789647,1.085444,0.08888441,0.2566764,0.009009181,-0.04251457,0.9655198
5.69198449967448,0.01799803,1.087469,0.08825266,0.2488863,0.008902801,-0.04253468,0.9675574
5.70550378678385,0.01808994,1.0895,0.08761787,0.2412705,0.00828225,-0.04213536,0.9695074
5.71978601334635,0.01811668,1.091574,0.08697069,0.2334893,0.007240362,-0.04176739,0.971435
5.73364862320964,0.01807518,1.093632,0.08633828,0.225568,0.006150735,-0.0418359,0.9733093
5.74722131608073,0.01799496,1.095677,0.0856985,0.2175832,0.00501172,-0.0422,0.9751163
5.76148065445964,0.01790093,1.097681,0.08506742,0.2096888,0.003793894,-0.04221517,0.9768491
5.77544244645182,0.01773161,1.099636,0.08445486,0.2018847,0.002196776,-0.04172164,0.9785178
5.78877862809245,0.01747886,1.101669,0.08384435,0.1941587,7.78595E-06,-0.04107036,0.98011
5.80305322526042,0.01708709,1.103483,0.0832271,0.186359,-0.002732249,-0.04068362,0.9816353
5.81699212906901,0.01654888,1.105177,0.08253704,0.1792338,-0.005864488,-0.04075424,0.9829445
5.83066400406901,0.01593729,1.106714,0.08176646,0.1728632,-0.009208013,-0.0408394,0.9840558
5.8449691188151,0.01528372,1.108124,0.08101322,0.1675652,-0.01317658,-0.04050721,0.9849404
5.85896142838542,0.01451375,1.109463,0.0803185,0.1627342,-0.01753214,-0.03982134,0.9857102
5.87288507340495,0.01362215,1.110824,0.07959546,0.157916,-0.02245998,-0.03948191,0.9864073
5.88648065445964,0.01252604,1.112089,0.07889728,0.1529474,-0.02771816,-0.03961079,0.987051
5.90080865738932,0.01135719,1.113293,0.07817694,0.1481885,-0.03381578,-0.03954241,0.9875895
5.91488489029948,0.01017473,1.114476,0.07749034,0.1436229,-0.04047623,-0.03889324,0.9880392
5.92844995377604,0.008894147,1.115546,0.07684939,0.1394493,-0.04769163,-0.03819087,0.9883425
5.94272455094401,0.007458374,1.116596,0.07617094,0.1356394,-0.05494019,-0.03803731,0.9885023
5.95677026627604,0.005943237,1.117627,0.07540926,0.1318434,-0.06257922,-0.03822516,0.9885545
5.97025903580729,0.004309114,1.118673,0.07466113,0.1282124,-0.07050362,-0.03815509,0.9885014
5.98453363297526,0.002641495,1.119718,0.07390814,0.1243634,-0.079276,-0.03767717,0.9883469
5.99851068375651,0.0009025987,1.120758,0.0732041,0.1205047,-0.08840966,-0.037051,0.9880737
6.01241906998698,-0.0009333529,1.121756,0.07251936,0.1164307,-0.09806228,-0.03670425,0.9876642
6.02591546891276,-0.00283871,1.1228,0.07172598,0.1122986,-0.1080363,-0.03663286,0.9871045
6.04010614274089,-0.004856478,1.123856,0.07085837,0.1079983,-0.1185782,-0.03644135,0.9863811
6.05421289322917,-0.006920169,1.124956,0.06996867,0.103706,-0.1290985,-0.03609497,0.9855332
6.06781610367839,-0.009020971,1.125993,0.06899502,0.09955491,-0.1396771,-0.03583993,0.9845276
6.08195337174479,-0.01120197,1.126979,0.06800259,0.09572301,-0.1504948,-0.0358668,0.9833118
6.09604486344401,-0.01342874,1.127934,0.06694739,0.09193415,-0.1618477,-0.03562425,0.981878
6.10957177994792,-0.01569815,1.128917,0.06582818,0.08793255,-0.1733522,-0.03517055,0.9802958
6.12373956559245,-0.01798411,1.129934,0.06468867,0.08367494,-0.1851518,-0.03466687,0.9785272
6.13757928727214,-0.0203452,1.130889,0.06345673,0.07959738,-0.1968857,-0.03431367,0.9765874
6.15145715592448,-0.02276322,1.131807,0.06203095,0.07571988,-0.2090861,-0.03396155,0.9743696
6.16477807877604,-0.02517805,1.132688,0.06057699,0.07209764,-0.2218208,-0.03352272,0.9718404
6.17909082291667,-0.02767137,1.133651,0.05904361,0.06851579,-0.2348694,-0.03322535,0.9690397
6.19312127945964,-0.0301834,1.134598,0.0574005,0.06468946,-0.248198,-0.03320352,0.9659765
6.20655664322917,-0.03280304,1.135541,0.05564623,0.06045927,-0.2619429,-0.03283561,0.9626279
6.22077783463542,-0.03544626,1.136488,0.05383304,0.0562743,-0.276161,-0.03250692,0.9589117
6.23484643815104,-0.03808279,1.137407,0.05183555,0.05209555,-0.2906345,-0.03220283,0.9548721
6.2483123194987,-0.04073109,1.138295,0.04975757,0.04818717,-0.3052112,-0.0321963,0.9505196
6.2625945460612,-0.04337715,1.139155,0.04757972,0.04446315,-0.3199748,-0.03220082,0.9458342
6.27647241471354,-0.04595848,1.139916,0.04531788,0.04094994,-0.3347245,-0.03224564,0.9408735
6.29002984879557,-0.04846694,1.140662,0.04303575,0.03781747,-0.3492617,-0.03241917,0.9357004
6.30423578141276,-0.0509764,1.14131,0.04067852,0.03511206,-0.3635465,-0.03266643,0.9303408
6.31819757340495,-0.05344205,1.141845,0.0381913,0.03249172,-0.3780264,-0.03261023,0.9246496
6.33199914811198,-0.05591562,1.142287,0.03577152,0.02984343,-0.3926525,-0.0324587,0.9186294
6.34552606461589,-0.05833751,1.142771,0.03332185,0.02770003,-0.4069576,-0.03269021,0.9124416
6.35966333268229,-0.06060066,1.143143,0.03084009,0.02599994,-0.4204869,-0.0334391,0.9063094
6.37349542496745,-0.06283271,1.143474,0.02834925,0.02439748,-0.4336871,-0.03402524,0.9000903
6.38715204117839,-0.06494283,1.14378,0.02593937,0.02270496,-0.4466561,-0.0343437,0.893758
6.40128167985026,-0.06700124,1.144072,0.02351257,0.02087427,-0.4592244,-0.03416976,0.8874174
6.41526636002604,-0.06900607,1.144376,0.02111922,0.01927055,-0.4710767,-0.0340498,0.8812243
6.42880853531901,-0.07093618,1.14459,0.01873474,0.01784567,-0.4822334,-0.03405473,0.8751987
6.44293817399089,-0.07271208,1.144767,0.0164585,0.01654521,-0.4930444,-0.03395139,0.869184
6.45700677750651,-0.07444136,1.145034,0.01426483,0.01489942,-0.5037793,-0.03357546,0.8630511
6.4709685694987,-0.07609461,1.145314,0.01208344,0.01316781,-0.514037,-0.03337418,0.8570174
6.48416742203776,-0.0776983,1.145499,0.009975137,0.01145161,-0.5238193,-0.0334013,0.8510973
6.49857934830729,-0.07922955,1.145661,0.007889599,0.01006468,-0.5331174,-0.03345504,0.8453197
6.51250299332682,-0.08066988,1.145836,0.005823882,0.008539605,-0.5420182,-0.03345309,0.8396572
6.52623590348307,-0.08198939,1.145994,0.003777641,0.006813449,-0.5508551,-0.03313473,0.8339151
6.54037317154948,-0.08322857,1.146143,0.00181352,0.005184278,-0.5595788,-0.03284698,0.8281098
6.5543197047526,-0.08443996,1.146291,-8.588005E-05,0.003799484,-0.5678139,-0.03263682,0.822501
6.56793054459635,-0.08566138,1.14643,-0.002004528,0.002706288,-0.5756199,-0.03289116,0.8170511
6.58209833024089,-0.08681163,1.146613,-0.003902557,0.00147175,-0.5831797,-0.03324364,0.8116614
6.59613641617839,-0.08786562,1.14678,-0.005709497,-6.308122E-05,-0.5907595,-0.03348779,0.8061524
6.60967096207682,-0.0888146,1.146976,-0.007457056,-0.001337071,-0.5980334,-0.03425872,0.8007375
6.62387689469401,-0.08968379,1.147185,-0.00911006,-0.002419919,-0.6050109,-0.03526495,0.7954323
6.63773950455729,-0.09049053,1.147311,-0.0107291,-0.003355049,-0.6115393,-0.03609611,0.7903832
6.65116723893229,-0.09125901,1.147401,-0.01235513,-0.004252568,-0.6177841,-0.03673569,0.7854777
6.6654265773112,-0.09202176,1.1476,-0.01396154,-0.005278383,-0.6240106,-0.03728123,0.7805082
6.67938836930339,-0.09270096,1.147869,-0.01552379,-0.006831727,-0.6301818,-0.03776699,0.7754985
6.69339593766276,-0.09330866,1.148096,-0.01697304,-0.008333066,-0.6361907,-0.03826613,0.7705372
6.70697625992839,-0.09383641,1.148241,-0.01843494,-0.00911343,-0.6414923,-0.03895129,0.7660858
6.7210906398112,-0.09435177,1.14829,-0.01994972,-0.009780855,-0.6465365,-0.0397336,0.7617849
6.73512109635417,-0.09486182,1.148436,-0.02147328,-0.01048576,-0.6515225,-0.04022967,0.7574893
6.74858697770182,-0.09532592,1.14866,-0.02295545,-0.01189155,-0.6566733,-0.04053493,0.7529912
6.76267846940104,-0.09576023,1.14887,-0.02443024,-0.01313559,-0.6617156,-0.04081882,0.7485278
6.7768538844401,-0.0961244,1.148941,-0.02588125,-0.01416753,-0.6665369,-0.04100082,0.7442088
6.7904036891276,-0.0964231,1.148876,-0.02744239,-0.0148688,-0.6710695,-0.04095302,0.7401132
6.80453332779948,-0.09666253,1.148909,-0.02909013,-0.01602846,-0.6758785,-0.03995219,0.7357549
6.81864007828776,-0.09688531,1.149075,-0.03068037,-0.01771292,-0.6808412,-0.03842049,0.7312082
6.83244165299479,-0.09714214,1.149295,-0.03217709,-0.01900494,-0.6854301,-0.0374149,0.7269281
6.8459456813151,-0.09738626,1.149373,-0.03361345,-0.0196977,-0.6893791,-0.03714789,0.7231795
6.86022027848307,-0.097645,1.149344,-0.03513084,-0.02028253,-0.6929884,-0.03677472,0.7197245
6.87427362320964,-0.097773,1.149393,-0.03659429,-0.0215593,-0.6968486,-0.03578428,0.7160006
6.88778528092448,-0.09788585,1.149533,-0.03800265,-0.02323826,-0.7007604,-0.0346314,0.7121767
6.90196832535807,-0.0979435,1.149668,-0.03939208,-0.02448598,-0.704411,-0.03411607,0.7085491
6.91588434098307,-0.09803018,1.149691,-0.04091794,-0.02517221,-0.7077526,-0.0338676,0.7051989
6.9294417750651,-0.09810981,1.149709,-0.0423891,-0.02606231,-0.7113647,-0.03301974,0.7015631
6.94367059586589,-0.0982078,1.149767,-0.04382529,-0.02770935,-0.7151692,-0.0315433,0.6976893
6.95762475846354,-0.0982381,1.14991,-0.04525072,-0.02932386,-0.7188528,-0.03038975,0.6938784
6.97114404557292,-0.09822074,1.150007,-0.0466847,-0.03013166,-0.7221415,-0.03036942,0.6904212
6.98538812516276,-0.0981748,1.150033,-0.04816151,-0.03037696,-0.7252532,-0.03092222,0.6871164
6.99922784684245,-0.09805399,1.150022,-0.04967831,-0.03112576,-0.7284507,-0.03094135,0.6836911
7.01318963883464,-0.0979977,1.150179,-0.05113016,-0.03293169,-0.7322945,-0.03007779,0.679526
7.02684625504557,-0.09790035,1.150397,-0.05258961,-0.03505894,-0.7363672,-0.02953869,0.6750272
7.04096826432292,-0.09772746,1.1505,-0.05395555,-0.03605216,-0.7401775,-0.03003979,0.6707721
7.05491479752604,-0.09747136,1.1505,-0.05534114,-0.03605988,-0.7437606,-0.03077563,0.6667629
7.06853326676432,-0.09721529,1.150482,-0.05671612,-0.03649356,-0.7474121,-0.03102427,0.6626318
7.08260187027995,-0.09699418,1.150617,-0.05805823,-0.03797681,-0.7514485,-0.03033078,0.6579992
7.09650262711589,-0.09682256,1.150829,-0.05923664,-0.03960491,-0.7553196,-0.02987145,0.6534765
7.11011346695964,-0.09660964,1.150981,-0.06036014,-0.04017881,-0.7585139,-0.03048134,0.6497025
7.12429651139323,-0.09633504,1.150996,-0.06154591,-0.03980013,-0.7611786,-0.03163776,0.6465464
7.13812097428385,-0.09607188,1.151019,-0.06263725,-0.04035606,-0.763932,-0.03169542,0.6432533
7.15208276627604,-0.09579127,1.151094,-0.06369551,-0.04237768,-0.7668323,-0.03057584,0.6397167
7.16558679459635,-0.09554117,1.151183,-0.06467745,-0.0440837,-0.7695841,-0.02945778,0.6363406
7.17965539811198,-0.09527753,1.151226,-0.06559239,-0.04482706,-0.7718791,-0.02890293,0.6335281
7.19364007828776,-0.09495976,1.151167,-0.06661107,-0.04465262,-0.7734838,-0.02892194,0.6315795
7.20713647721354,-0.09456389,1.151038,-0.0676998,-0.0452763,-0.77522,-0.02787827,0.6294497
7.22136529801432,-0.09428272,1.150967,-0.06862418,-0.04733457,-0.7773759,-0.02596117,0.6267153
7.2353499781901,-0.09394924,1.150945,-0.06945696,-0.04858179,-0.7794738,-0.0245411,0.6240659
7.24882348893229,-0.09368213,1.150943,-0.07019431,-0.0481234,-0.7812111,-0.02407682,0.6219435
7.26313623307292,-0.09338029,1.150846,-0.07110931,-0.04673899,-0.78254,-0.02434516,0.6203661
7.27705987809245,-0.09313286,1.150656,-0.07209236,-0.0469393,-0.7841909,-0.02368619,0.6182883
7.29061731217448,-0.0929651,1.150603,-0.07290109,-0.04852866,-0.7863384,-0.02235217,0.6154813
7.30499109147135,-0.09276079,1.150756,-0.0736976,-0.04968734,-0.7885384,-0.02179005,0.6125876
7.31877740738932,-0.09250633,1.150822,-0.07454385,-0.04894664,-0.7902343,-0.02260021,0.6104288
7.33265527604167,-0.09218449,1.150726,-0.07551517,-0.04781022,-0.7916227,-0.02331399,0.6086906
7.34635003922526,-0.09191839,1.150514,-0.07638662,-0.04818605,-0.7934555,-0.0224773,0.6063014
7.36054071305339,-0.09171396,1.150603,-0.077214,-0.04999588,-0.7955389,-0.02076601,0.6034793
7.37440332291667,-0.09156001,1.150936,-0.07799628,-0.05131032,-0.7973536,-0.02012173,0.6009904
7.38797601578776,-0.09140313,1.151133,-0.0786678,-0.05086956,-0.7985698,-0.02109482,0.5993778
7.4022200953776,-0.09120554,1.151013,-0.07935597,-0.04989666,-0.7993304,-0.02215449,0.5984067
7.41610559342448,-0.09103981,1.150738,-0.07994646,-0.05046435,-0.8001834,-0.02122201,0.5972517
7.42966302750651,-0.09098864,1.150807,-0.08029522,-0.05244414,-0.8011636,-0.01907331,0.595838
