t_opti,x_opti,y_opti,z_opti,qx_opti,qy_opti,qz_opti,qw_opti
8.125,0.013846,-0.728777,-0.077986,-0.011672,0.558978,0.007991,-0.829062
8.133333,0.015235,-0.728499,-0.075739,-0.010166,0.550992,0.008305,-0.834407
8.141667,0.016664,-0.728268,-0.073556,-0.008835,0.543122,0.008542,-0.839564
8.15,0.018165,-0.728018,-0.071358,-0.007569,0.534983,0.008753,-0.844783
8.158333,0.019726,-0.727785,-0.069212,-0.006313,0.526855,0.008984,-0.849884
8.166667,0.021342,-0.727515,-0.067008,-0.005078,0.518482,0.009459,-0.855021
8.175,0.023035,-0.727259,-0.064765,-0.002225,0.509824,0.009636,-0.860222
8.183333,0.024771,-0.727079,-0.062668,-0.002318,0.501007,0.009426,-0.865389
8.191667,0.026798,-0.726749,-0.060604,-0.00045,0.493081,0.010762,-0.869917
8.2,0.028532,-0.726733,-0.058495,-0.000694,0.48314,0.009237,-0.875494
8.208333,0.030526,-0.726542,-0.056375,-0.000466,0.473841,0.009521,-0.880559
8.216667,0.032596,-0.726423,-0.054301,0.000439,0.464243,0.009313,-0.885659
8.225,0.034759,-0.726284,-0.052141,0.000886,0.454343,0.009051,-0.89078
8.233333,0.03695,-0.725953,-0.050229,0.001036,0.442259,0.006245,-0.896865
8.241667,0.039421,-0.725942,-0.047996,0.002549,0.433292,0.008487,-0.90121
8.25,0.041823,-0.725743,-0.045929,0.003752,0.422391,0.008264,-0.906368
8.258333,0.044268,-0.725586,-0.043947,0.005155,0.411701,0.006781,-0.911279
8.266667,0.046853,-0.725298,-0.041983,0.006551,0.400479,0.006359,-0.916261
8.275,0.049447,-0.725026,-0.040045,0.007448,0.389337,0.005788,-0.921047
8.283333,0.052144,-0.724759,-0.038198,0.009128,0.377814,0.004632,-0.925825
8.291667,0.054913,-0.724479,-0.036417,0.010646,0.366417,0.003768,-0.930382
8.3,0.057767,-0.724244,-0.034612,0.011571,0.354895,0.003395,-0.934828
8.308333,0.060666,-0.723931,-0.032965,0.013123,0.342887,0.002369,-0.939282
8.316667,0.063288,-0.723844,-0.031178,0.011494,0.329573,-3E-06,-0.94406
8.325,0.06632,-0.723513,-0.029682,0.013258,0.317498,-0.00082,-0.948166
8.333333,0.069463,-0.722955,-0.028388,0.016428,0.305615,-0.000557,-0.952013
8.341667,0.072573,-0.722613,-0.026967,0.017067,0.293229,-0.000422,-0.95589
8.35,0.075527,-0.722321,-0.02565,0.017528,0.280749,-0.001092,-0.959621
8.358333,0.078425,-0.722437,-0.02412,0.013934,0.270788,-0.000549,-0.962538
8.366667,0.081367,-0.722385,-0.023005,0.014433,0.259008,-0.001883,-0.965766
8.375,0.084263,-0.722263,-0.021915,0.014426,0.247144,-0.003027,-0.968867
8.383333,0.087237,-0.722166,-0.020911,0.014368,0.235645,-0.004396,-0.971723
8.391667,0.090226,-0.722016,-0.020133,0.01465,0.224254,-0.005725,-0.974404
8.4,0.093307,-0.721406,-0.019856,0.022035,0.210134,-0.011316,-0.977359
8.408333,0.096234,-0.721191,-0.019173,0.022941,0.198711,-0.012771,-0.979706
8.416667,0.099062,-0.720914,-0.018604,0.023303,0.186889,-0.015173,-0.981987
8.425,0.101856,-0.720706,-0.018084,0.024114,0.17585,-0.016855,-0.983977
8.433333,0.104631,-0.720529,-0.017563,0.026089,0.164606,-0.018365,-0.985843
8.441667,0.107366,-0.720288,-0.017203,0.026547,0.15395,-0.019715,-0.987525
8.45,0.11007,-0.720028,-0.016865,0.026795,0.143214,-0.020799,-0.98911
8.458333,0.112882,-0.719578,-0.016829,0.02809,0.133978,-0.020991,-0.990364
8.466667,0.115509,-0.719246,-0.016618,0.030665,0.12368,-0.022098,-0.991602
8.475,0.118205,-0.718849,-0.016578,0.030563,0.113386,-0.023999,-0.992791
8.483333,0.120766,-0.718566,-0.016459,0.030635,0.103515,-0.025198,-0.993837
8.491667,0.123358,-0.718282,-0.016469,0.03129,0.09364,-0.026481,-0.994762
8.5,0.125884,-0.717944,-0.016487,0.032061,0.083476,-0.028292,-0.995592
8.508333,0.128327,-0.71774,-0.016435,0.03114,0.072921,-0.029792,-0.996406
8.516667,0.130898,-0.717414,-0.016486,0.034032,0.06331,-0.032473,-0.996885
8.525,0.133225,-0.71713,-0.016804,0.032432,0.054248,-0.032148,-0.997483
8.533333,0.135603,-0.716841,-0.017021,0.032907,0.045096,-0.033045,-0.997894
8.541667,0.137947,-0.716553,-0.01729,0.033328,0.035952,-0.034356,-0.998207
8.55,0.140276,-0.716266,-0.017599,0.033811,0.027058,-0.035751,-0.998422
8.558333,0.142554,-0.715999,-0.017922,0.034186,0.018229,-0.036964,-0.998565
8.566667,0.144835,-0.715716,-0.018312,0.034524,0.009442,-0.038354,-0.998623
8.575,0.147064,-0.715458,-0.018751,0.034653,0.00067,-0.039363,-0.998624
8.583333,0.14928,-0.715204,-0.019212,0.035005,-0.008038,-0.040645,-0.998528
8.591667,0.151502,-0.714957,-0.019718,0.035271,-0.016856,-0.041737,-0.998364
8.6,0.153757,-0.714724,-0.020245,0.035514,-0.02581,-0.042977,-0.998111
8.608333,0.155961,-0.714529,-0.020748,0.034088,-0.034562,-0.042354,-0.997923
8.616667,0.158127,-0.714325,-0.021372,0.034219,-0.04337,-0.043596,-0.997521
8.625,0.160312,-0.71411,-0.022041,0.034234,-0.052073,-0.044241,-0.997075
8.633333,0.162447,-0.713919,-0.022741,0.034404,-0.060751,-0.044929,-0.996548
8.641667,0.164584,-0.713708,-0.02349,0.034443,-0.069464,-0.045553,-0.995949
8.65,0.166702,-0.713547,-0.02425,0.034653,-0.077969,-0.046362,-0.995274
8.658333,0.168822,-0.713393,-0.025083,0.034633,-0.086422,-0.046678,-0.994562
8.666667,0.170896,-0.713378,-0.025842,0.033573,-0.094767,-0.046653,-0.993839
8.675,0.172965,-0.713062,-0.026822,0.034863,-0.103391,-0.047795,-0.99288
8.683333,0.174995,-0.712939,-0.027712,0.03482,-0.111989,-0.04876,-0.991901
8.691667,0.177048,-0.712774,-0.028655,0.035038,-0.120445,-0.049284,-0.990877
8.7,0.179092,-0.712612,-0.029669,0.03471,-0.12901,-0.049652,-0.989791
8.708333,0.1811,-0.712477,-0.030686,0.034777,-0.137319,-0.049928,-0.988656
8.716667,0.18308,-0.712284,-0.031861,0.035588,-0.14599,-0.050954,-0.987332
8.725,0.185169,-0.712196,-0.032896,0.03606,-0.152744,-0.050419,-0.98632
8.733333,0.187139,-0.712035,-0.034037,0.035903,-0.161067,-0.04995,-0.985024
8.741667,0.189052,-0.711917,-0.035165,0.03643,-0.169138,-0.049971,-0.98365
8.75,0.190955,-0.711753,-0.036357,0.036572,-0.177323,-0.04998,-0.982202
8.758333,0.192512,-0.711297,-0.037629,0.034359,-0.189768,-0.053599,-0.979763
8.766667,0.194334,-0.711103,-0.038889,0.034208,-0.198107,-0.053779,-0.978106
8.775,0.196114,-0.710924,-0.040175,0.034086,-0.206112,-0.053545,-0.976468
8.783333,0.195027,-0.708545,-0.043712,0.032678,-0.247007,-0.075778,-0.965493
8.791667,0.199322,-0.710436,-0.042889,0.033197,-0.224081,-0.055293,-0.972434
8.8,0.201192,-0.710286,-0.044318,0.033594,-0.229969,-0.054295,-0.971101
8.808333,0.202936,-0.71023,-0.045714,0.033086,-0.237381,-0.052583,-0.969428
8.816667,0.205008,-0.709326,-0.047387,0.032699,-0.247823,-0.045741,-0.967172
8.825,0.206268,-0.709746,-0.048749,0.033348,-0.254086,-0.05289,-0.965158
8.833333,0.207842,-0.709411,-0.050366,0.034562,-0.262435,-0.054438,-0.962793
8.841667,0.208805,-0.708991,-0.052229,0.034771,-0.278225,-0.058013,-0.958132
8.85,0.210349,-0.708675,-0.053883,0.035142,-0.287464,-0.058816,-0.955338
8.858333,0.212751,-0.708593,-0.055323,0.034978,-0.287079,-0.055501,-0.955658
8.866667,0.214301,-0.708338,-0.056983,0.034214,-0.2952,-0.055691,-0.953197
8.875,0.215878,-0.708131,-0.058646,0.032858,-0.302867,-0.055168,-0.950867
8.883333,0.217277,-0.707866,-0.060541,0.03267,-0.311447,-0.056189,-0.948038
8.891667,0.218093,-0.707682,-0.062495,0.03398,-0.325706,-0.058756,-0.943032
8.9,0.219856,-0.707501,-0.064157,0.033015,-0.330732,-0.057651,-0.941383
8.908333,0.22129,-0.707303,-0.066021,0.032799,-0.338549,-0.057552,-0.938614
8.916667,0.222949,-0.707213,-0.068047,0.033991,-0.343549,-0.056754,-0.936802
8.925,0.223999,-0.706885,-0.069787,0.031914,-0.354512,-0.058241,-0.93269
8.933333,0.225205,-0.706586,-0.071876,0.037726,-0.358012,-0.057802,-0.931162
8.941667,0.226565,-0.706264,-0.0739,0.037553,-0.36368,-0.057703,-0.928976
8.95,0.227683,-0.706279,-0.075725,0.037631,-0.373141,-0.058859,-0.925141
8.958333,0.22895,-0.706176,-0.077701,0.036663,-0.381237,-0.059005,-0.921864
8.966667,0.230338,-0.705691,-0.07969,0.032667,-0.386274,-0.059039,-0.919913
8.975,0.231372,-0.705837,-0.081663,0.032909,-0.396507,-0.059224,-0.915528
8.983333,0.232465,-0.705674,-0.083591,0.031619,-0.404035,-0.060126,-0.912217
8.991667,0.233508,-0.705476,-0.085451,0.02994,-0.411046,-0.061339,-0.909056
9,0.23457,-0.705298,-0.087397,0.030093,-0.417398,-0.061421,-0.906146
9.008333,0.235607,-0.705077,-0.089315,0.029732,-0.423349,-0.061679,-0.903375
9.016667,0.236558,-0.704783,-0.091192,0.02929,-0.429764,-0.061953,-0.900337
9.025,0.237449,-0.704523,-0.093047,0.029094,-0.435893,-0.062461,-0.897357
9.033333,0.238348,-0.704248,-0.094933,0.028883,-0.441739,-0.063058,-0.894458
9.041667,0.239113,-0.704095,-0.096971,0.032034,-0.444528,-0.064816,-0.892842
9.05,0.239903,-0.703843,-0.098818,0.031534,-0.450759,-0.065263,-0.889698
9.058333,0.240694,-0.703605,-0.100699,0.031468,-0.456089,-0.066232,-0.886908
9.066667,0.241458,-0.703354,-0.102504,0.030794,-0.461974,-0.066277,-0.883877
9.075,0.242229,-0.703118,-0.104409,0.030424,-0.46654,-0.066995,-0.881434
9.083333,0.24295,-0.702916,-0.106192,0.030218,-0.4719,-0.067015,-0.878582
9.091667,0.243651,-0.702685,-0.108021,0.029936,-0.476542,-0.067193,-0.876069
9.1,0.24431,-0.702497,-0.109768,0.029872,-0.481581,-0.066978,-0.873328
9.108333,0.244978,-0.702301,-0.111567,0.029562,-0.486047,-0.06715,-0.870847
9.116667,0.245572,-0.702151,-0.113304,0.02963,-0.490842,-0.066917,-0.868169
9.125,0.246116,-0.701845,-0.11504,0.026387,-0.497115,-0.067067,-0.864687
9.133333,0.246689,-0.7018,-0.116591,0.024768,-0.502678,-0.067691,-0.861463
9.141667,0.247123,-0.701532,-0.118365,0.025221,-0.50741,-0.066924,-0.858732
9.15,0.247755,-0.701552,-0.119776,0.022993,-0.51155,-0.067223,-0.856311
9.158333,0.247739,-0.701043,-0.121675,0.025498,-0.516754,-0.070898,-0.852812
9.166667,0.248152,-0.700834,-0.123326,0.024964,-0.521205,-0.071586,-0.850058
9.175,0.248521,-0.700569,-0.124956,0.02453,-0.525886,-0.07212,-0.847137
9.183333,0.248847,-0.700306,-0.126564,0.024116,-0.530121,-0.073284,-0.844405
9.191667,0.249171,-0.700024,-0.12819,0.023414,-0.534398,-0.074074,-0.841655
9.2,0.249467,-0.699765,-0.129781,0.022863,-0.538996,-0.074632,-0.838684
9.208333,0.249699,-0.699528,-0.131373,0.02237,-0.543382,-0.075638,-0.835772
9.216667,0.249937,-0.699317,-0.132982,0.021814,-0.547751,-0.076052,-0.832892
9.225,0.25017,-0.699094,-0.134529,0.021326,-0.55189,-0.076771,-0.830102
9.233333,0.250362,-0.69887,-0.136083,0.020958,-0.556102,-0.077116,-0.827263
9.241667,0.250659,-0.698727,-0.137631,0.019597,-0.560528,-0.077519,-0.824266
9.25,0.250877,-0.698548,-0.139175,0.018898,-0.564982,-0.077953,-0.821195
9.258333,0.250898,-0.69838,-0.140618,0.018741,-0.568484,-0.077145,-0.818855
9.266667,0.251132,-0.698066,-0.142235,0.018491,-0.57264,-0.079411,-0.815742
9.275,0.251057,-0.69788,-0.143697,0.018405,-0.576328,-0.078484,-0.813233
9.283333,0.251288,-0.697594,-0.145218,0.018138,-0.580259,-0.080191,-0.810271
9.291667,0.251073,-0.697291,-0.146737,0.019601,-0.583043,-0.081258,-0.80813
9.3,0.251161,-0.697108,-0.148236,0.019241,-0.586927,-0.080988,-0.80535
9.308333,0.247695,-0.693468,-0.149678,0.03216,-0.577511,-0.052191,-0.814078
9.316667,0.251091,-0.69678,-0.151213,0.019265,-0.594418,-0.082028,-0.799729
9.325,0.251078,-0.696666,-0.152724,0.019097,-0.598086,-0.082984,-0.796895
9.333333,0.250991,-0.696394,-0.154282,0.019701,-0.601599,-0.082398,-0.794292
9.341667,0.250982,-0.696485,-0.155573,0.018403,-0.605567,-0.082165,-0.791327
9.35,0.250952,-0.696313,-0.156998,0.018323,-0.609259,-0.081951,-0.788513
9.358333,0.250843,-0.696138,-0.158453,0.018533,-0.612856,-0.081948,-0.785715
9.366667,0.250562,-0.695776,-0.159871,0.020186,-0.615756,-0.083767,-0.783212
9.375,0.250438,-0.695579,-0.161325,0.020475,-0.619218,-0.08451,-0.78039
9.383333,0.250614,-0.695322,-0.162946,0.020105,-0.623593,-0.081844,-0.777193
9.391667,0.251346,-0.69625,-0.165139,0.015658,-0.632207,-0.058503,-0.772429
9.4,0.251235,-0.696031,-0.166512,0.015671,-0.635438,-0.057964,-0.769814
9.408333,0.251065,-0.695803,-0.167846,0.015612,-0.638981,-0.058038,-0.766871
9.416667,0.250926,-0.695555,-0.16912,0.015599,-0.641857,-0.058036,-0.764466
9.425,0.250732,-0.695335,-0.170339,0.015641,-0.644778,-0.05833,-0.76198
9.433333,0.250477,-0.69509,-0.171616,0.015722,-0.647827,-0.058394,-0.759383
9.441667,0.250303,-0.694878,-0.172881,0.015681,-0.650782,-0.059324,-0.756782
9.45,0.250031,-0.694669,-0.174157,0.015526,-0.653862,-0.059681,-0.754097
9.458333,0.249808,-0.694486,-0.175425,0.014909,-0.656662,-0.060362,-0.751617
9.466667,0.249572,-0.694299,-0.176732,0.014221,-0.659488,-0.061481,-0.749062
9.475,0.248852,-0.694169,-0.17757,0.014395,-0.66001,-0.072498,-0.747612
9.483333,0.248694,-0.693941,-0.178914,0.013784,-0.663155,-0.072566,-0.744828
9.491667,0.248661,-0.693747,-0.180587,0.012521,-0.668284,-0.064572,-0.740992
9.5,0.248364,-0.693526,-0.181802,0.01235,-0.670965,-0.065861,-0.738455
9.508333,0.247053,-0.6922,-0.181928,0.016102,-0.667289,-0.093226,-0.738766
9.516667,0.247359,-0.693215,-0.183496,0.012317,-0.672916,-0.075996,-0.735702
9.525,0.247412,-0.692977,-0.185037,0.011214,-0.677477,-0.068284,-0.732282
9.533333,0.247102,-0.692855,-0.18606,0.010732,-0.679602,-0.069064,-0.730244
9.541667,0.245614,-0.691664,-0.186019,0.0142,-0.675638,-0.097617,-0.730604
9.55,0.245748,-0.691703,-0.187059,0.01085,-0.680293,-0.093212,-0.726908
9.558333,0.245443,-0.691691,-0.187968,0.009996,-0.68196,-0.093083,-0.725373
9.566667,0.245128,-0.691692,-0.188785,0.00926,-0.683646,-0.093186,-0.723781
9.575,0.244876,-0.691999,-0.189778,0.008816,-0.685981,-0.088468,-0.722168
9.583333,0.244479,-0.69148,-0.190614,0.008877,-0.687628,-0.094923,-0.719776
9.591667,0.244098,-0.691439,-0.19146,0.008328,-0.689258,-0.095244,-0.71818
9.6,0.243831,-0.691413,-0.192172,0.007658,-0.690488,-0.094629,-0.717087
9.608333,0.243515,-0.691466,-0.192816,0.007026,-0.691886,-0.093446,-0.7159
9.616667,0.2431,-0.691259,-0.193594,0.006989,-0.693701,-0.095419,-0.713881
9.625,0.242763,-0.691629,-0.194172,0.006502,-0.695134,-0.089932,-0.713203
9.633333,0.242425,-0.691539,-0.194759,0.006468,-0.696592,-0.089877,-0.711786
9.641667,0.242181,-0.691469,-0.195216,0.00641,-0.697441,-0.090009,-0.710938
9.65,0.241877,-0.691379,-0.195702,0.006594,-0.698595,-0.090192,-0.709779
9.658333,0.241539,-0.691206,-0.196234,0.005921,-0.699359,-0.090397,-0.709007
9.666667,0.241351,-0.691162,-0.196609,0.005868,-0.699946,-0.090401,-0.708427
9.675,0.241084,-0.691064,-0.197011,0.005482,-0.70107,-0.09081,-0.707265
9.683333,0.240905,-0.691037,-0.19733,0.005329,-0.701555,-0.090701,-0.706799
9.691667,0.240642,-0.690966,-0.197623,0.004861,-0.702479,-0.091432,-0.70579
9.7,0.240496,-0.690929,-0.197864,0.004869,-0.702849,-0.091387,-0.705428
9.708333,0.240354,-0.690895,-0.198082,0.004964,-0.703156,-0.091053,-0.705164
9.716667,0.240114,-0.690807,-0.198237,0.004761,-0.703861,-0.091484,-0.704406
9.725,0.240007,-0.690832,-0.198225,0.005386,-0.704391,-0.091805,-0.70383
9.733333,0.239878,-0.69074,-0.198421,0.005016,-0.704154,-0.091698,-0.704083
9.741667,0.239796,-0.690798,-0.198323,0.005398,-0.704672,-0.091872,-0.70354
9.75,0.239716,-0.690838,-0.198286,0.005384,-0.704656,-0.091727,-0.703575
9.758333,0.239657,-0.690907,-0.198209,0.005424,-0.704517,-0.091479,-0.703746
9.766667,0.23962,-0.690979,-0.198069,0.005521,-0.70425,-0.091178,-0.704051
9.775,0.239586,-0.691037,-0.197856,0.005612,-0.703794,-0.091237,-0.704498
9.783333,0.239512,-0.691096,-0.197621,0.005848,-0.703525,-0.091011,-0.704794
9.791667,0.239468,-0.691059,-0.197452,0.005349,-0.702818,-0.090673,-0.705547
9.8,0.239528,-0.691133,-0.197014,0.005527,-0.702274,-0.090689,-0.706086
9.808333,0.239528,-0.69111,-0.196778,0.00503,-0.701392,-0.090526,-0.706986
9.816667,0.239577,-0.69121,-0.196299,0.0054,-0.70121,-0.090827,-0.707125
9.825,0.239598,-0.691282,-0.195841,0.005377,-0.700432,-0.090652,-0.707919
9.833333,0.239727,-0.691365,-0.195338,0.005493,-0.699359,-0.090223,-0.709033
9.841667,0.239801,-0.691477,-0.194722,0.005914,-0.698207,-0.08993,-0.7102
9.85,0.239895,-0.691644,-0.194057,0.006559,-0.697073,-0.089611,-0.711348
9.858333,0.240055,-0.691758,-0.193308,0.006781,-0.69549,-0.089182,-0.712948
9.866667,0.240204,-0.691885,-0.192496,0.006791,-0.693784,-0.088699,-0.714668
9.875,0.240251,-0.692056,-0.191657,0.00719,-0.692493,-0.088774,-0.715906
9.883333,0.24036,-0.691709,-0.190828,0.007529,-0.690649,-0.095028,-0.71688
9.891667,0.240538,-0.69198,-0.189762,0.007291,-0.688541,-0.093968,-0.719046
9.9,0.240677,-0.69213,-0.188669,0.007492,-0.686363,-0.094753,-0.721021
9.908333,0.240838,-0.692401,-0.187477,0.007942,-0.683975,-0.094025,-0.723377
9.916667,0.241199,-0.692761,-0.186192,0.008228,-0.68176,-0.092813,-0.725618
9.925,0.241446,-0.693095,-0.184769,0.008498,-0.678365,-0.091708,-0.72893
9.933333,0.241631,-0.694049,-0.183237,0.007975,-0.675194,-0.083309,-0.732877
9.941667,0.241177,-0.693475,-0.181614,0.012781,-0.668942,-0.093899,-0.737249
9.95,0.241373,-0.693743,-0.179997,0.013223,-0.665228,-0.093243,-0.740677
9.958333,0.241586,-0.694085,-0.178269,0.013247,-0.661622,-0.091791,-0.744081
9.966667,0.244138,-0.696442,-0.178177,0.000719,-0.670848,-0.055973,-0.739479
9.975,0.242034,-0.694837,-0.174818,0.012648,-0.654356,-0.086864,-0.751075
9.983333,0.242988,-0.696258,-0.173753,0.00844,-0.655096,-0.060725,-0.753054
9.991667,0.242072,-0.695701,-0.170934,0.012934,-0.645998,-0.085271,-0.758451
10,0.243288,-0.696955,-0.169778,0.008671,-0.64618,-0.059092,-0.760845
10.008333,0.242949,-0.697445,-0.167254,0.009869,-0.638754,-0.068043,-0.766333
10.016667,0.243482,-0.697751,-0.165541,0.009297,-0.636479,-0.056454,-0.769169
10.025,0.243519,-0.698124,-0.163293,0.009887,-0.63101,-0.056289,-0.773667
10.033333,0.243508,-0.698506,-0.161047,0.010704,-0.625532,-0.05591,-0.778119
10.041667,0.243537,-0.698974,-0.158617,0.009962,-0.61981,-0.055812,-0.782701
10.05,0.242223,-0.698111,-0.155296,0.01644,-0.607824,-0.08026,-0.789834
10.058333,0.24213,-0.698436,-0.152883,0.016345,-0.60175,-0.079391,-0.794561
10.066667,0.242189,-0.698935,-0.150438,0.014961,-0.596506,-0.077284,-0.798739
10.075,0.242024,-0.699251,-0.148023,0.015094,-0.590552,-0.076652,-0.803209
10.083333,0.241873,-0.699504,-0.145619,0.015508,-0.584565,-0.076516,-0.807582
10.091667,0.241653,-0.69983,-0.143092,0.016046,-0.578151,-0.075304,-0.812289
10.1,0.2414,-0.700108,-0.140491,0.016931,-0.57148,-0.073875,-0.817109
10.108333,0.24107,-0.700408,-0.13779,0.017837,-0.564351,-0.073282,-0.822082
10.116667,0.240731,-0.700723,-0.135024,0.018845,-0.557419,-0.072134,-0.826877
10.175,0.237686,-0.703231,-0.116038,0.021519,-0.505944,-0.06328,-0.859973
10.183333,0.237118,-0.703581,-0.113212,0.021295,-0.498303,-0.062919,-0.864455
10.191667,0.236181,-0.703803,-0.110626,0.025226,-0.490089,-0.062893,-0.869034
10.2,0.23553,-0.704098,-0.10771,0.025069,-0.482988,-0.061482,-0.873106
10.208333,0.234702,-0.704342,-0.104936,0.026303,-0.474873,-0.061413,-0.877515
10.216667,0.233557,-0.704551,-0.102194,0.02949,-0.466879,-0.061828,-0.881664
10.225,0.232698,-0.70485,-0.099509,0.029749,-0.459227,-0.061082,-0.885717
10.233333,0.231803,-0.705227,-0.096919,0.030399,-0.451511,-0.060332,-0.889704
10.241667,0.230912,-0.705643,-0.094322,0.030444,-0.444471,-0.059051,-0.893326
10.25,0.229967,-0.706046,-0.091792,0.030522,-0.437395,-0.057904,-0.896884
10.258333,0.229027,-0.706457,-0.089367,0.030613,-0.429757,-0.05727,-0.900606
10.266667,0.22804,-0.706834,-0.086922,0.030361,-0.422762,-0.056403,-0.903974
10.275,0.226989,-0.707167,-0.084504,0.030981,-0.41581,-0.055451,-0.907231
10.283333,0.225903,-0.707461,-0.082117,0.031456,-0.408582,-0.054545,-0.910547
10.291667,0.224867,-0.707755,-0.079757,0.032271,-0.4005,-0.053106,-0.914187
10.3,0.224053,-0.707855,-0.077152,0.029362,-0.391687,-0.051592,-0.918182
10.308333,0.222826,-0.708057,-0.07482,0.03093,-0.382493,-0.052355,-0.921955
10.316667,0.221771,-0.708386,-0.072614,0.029341,-0.375357,-0.049516,-0.925092
10.466667,0.197574,-0.714266,-0.038522,0.027427,-0.235938,-0.039506,-0.970577
10.475,0.196291,-0.714665,-0.037078,0.027537,-0.225091,-0.038559,-0.973185
10.483333,0.194795,-0.714966,-0.035575,0.027512,-0.21693,-0.038304,-0.975047
10.491667,0.193243,-0.715308,-0.034183,0.027811,-0.208199,-0.038261,-0.976942
10.5,0.191255,-0.715507,-0.032976,0.027623,-0.204881,-0.040228,-0.97757
10.508333,0.190343,-0.716108,-0.031451,0.029291,-0.189881,-0.035896,-0.980713
10.516667,0.188729,-0.71644,-0.030121,0.028888,-0.181392,-0.035631,-0.982341
10.525,0.187047,-0.716773,-0.028888,0.028993,-0.172383,-0.036135,-0.98394
10.533333,0.185285,-0.717008,-0.027717,0.02756,-0.163489,-0.035019,-0.985538
10.541667,0.183642,-0.717339,-0.026533,0.026495,-0.154495,-0.0342,-0.987046
10.55,0.18193,-0.71757,-0.025478,0.026097,-0.145919,-0.034344,-0.988356
10.558333,0.180208,-0.717832,-0.024438,0.025531,-0.137483,-0.034586,-0.989571
10.566667,0.178544,-0.718028,-0.023525,0.025659,-0.129071,-0.035338,-0.990673
10.575,0.176839,-0.718241,-0.022659,0.025363,-0.12054,-0.03559,-0.991746
10.583333,0.175101,-0.718488,-0.021848,0.025047,-0.111847,-0.035727,-0.992767
10.591667,0.173378,-0.718711,-0.021088,0.024681,-0.103379,-0.035278,-0.99371
10.6,0.171643,-0.719014,-0.020361,0.024144,-0.094718,-0.035104,-0.994592
10.608333,0.169838,-0.719373,-0.019658,0.023257,-0.086201,-0.0349,-0.995395
10.616667,0.168138,-0.719793,-0.019013,0.021922,-0.077239,-0.033491,-0.996209
10.625,0.166399,-0.720042,-0.018492,0.022276,-0.068774,-0.03409,-0.996801
10.633333,0.164654,-0.720385,-0.017972,0.02177,-0.060239,-0.03389,-0.997371
10.641667,0.16292,-0.720731,-0.017516,0.021248,-0.051789,-0.033648,-0.997865
10.65,0.161204,-0.721021,-0.01712,0.020546,-0.04346,-0.033401,-0.998285
10.658333,0.159512,-0.721277,-0.016772,0.020155,-0.035241,-0.033479,-0.998615
10.666667,0.157834,-0.721539,-0.016489,0.019617,-0.027026,-0.033355,-0.998886
10.675,0.156195,-0.721779,-0.016245,0.019001,-0.019049,-0.033301,-0.999083
10.683333,0.154643,-0.721988,-0.016062,0.018581,-0.011398,-0.03313,-0.999213
10.691667,0.153058,-0.722196,-0.016013,0.019684,-0.003849,-0.034644,-0.999199
10.7,0.151486,-0.722376,-0.015943,0.019363,0.003832,-0.034677,-0.999204
10.708333,0.149968,-0.722562,-0.015909,0.019245,0.011094,-0.034697,-0.999151
10.716667,0.148532,-0.72272,-0.015887,0.01895,0.018192,-0.034681,-0.999053
10.725,0.14716,-0.722861,-0.015918,0.018718,0.025004,-0.03474,-0.998908
10.733333,0.145805,-0.723002,-0.015994,0.018751,0.03166,-0.034939,-0.998712
10.741667,0.144604,-0.723119,-0.016047,0.019977,0.038072,-0.035975,-0.998427
10.75,0.143357,-0.723217,-0.01617,0.020106,0.044332,-0.035907,-0.998169
10.758333,0.141873,-0.723607,-0.015848,0.027171,0.048526,-0.037614,-0.997744
10.766667,0.140713,-0.7236,-0.016085,0.027406,0.054797,-0.037144,-0.99743
10.775,0.139626,-0.723605,-0.016325,0.027425,0.060666,-0.037086,-0.997092
10.783333,0.138776,-0.723318,-0.01704,0.02018,0.068084,-0.034488,-0.996879
10.791667,0.137761,-0.723342,-0.01729,0.020192,0.073417,-0.034241,-0.996509
10.8,0.136836,-0.723372,-0.017502,0.020272,0.078266,-0.034044,-0.996145
10.808333,0.136038,-0.723413,-0.017724,0.020353,0.082847,-0.034212,-0.995767
10.816667,0.135234,-0.72351,-0.017951,0.02015,0.087186,-0.034071,-0.995405
10.825,0.134472,-0.723566,-0.018168,0.019699,0.091217,-0.03373,-0.995065
10.833333,0.133757,-0.72366,-0.018429,0.019679,0.095529,-0.033863,-0.994656
10.841667,0.133062,-0.723777,-0.018617,0.020799,0.099035,-0.034069,-0.994283
10.85,0.132512,-0.723833,-0.01887,0.02034,0.102465,-0.03418,-0.993941
10.858333,0.132053,-0.72383,-0.019319,0.020073,0.106799,-0.034251,-0.993488
10.866667,0.131623,-0.723768,-0.019697,0.020746,0.110516,-0.033955,-0.993078
10.875,0.13124,-0.723781,-0.019984,0.02118,0.113577,-0.034182,-0.992715
10.883333,0.130886,-0.723827,-0.02022,0.02066,0.115913,-0.034373,-0.992449
10.891667,0.130548,-0.723851,-0.020467,0.021852,0.118391,-0.034999,-0.992109
10.9,0.130351,-0.723807,-0.020819,0.022308,0.121017,-0.034786,-0.99179
10.908333,0.130162,-0.723831,-0.021048,0.021903,0.122761,-0.035061,-0.991575
10.916667,0.130006,-0.723787,-0.021351,0.022355,0.124855,-0.035415,-0.991291
10.925,0.129922,-0.723795,-0.021605,0.022213,0.126395,-0.035621,-0.991091
