"t_unity","x_unity","y_unity","z_unity","qx_unity","qy_unity","qz_unity","qw_unity"
"28.05999994277954","-0.03188659","1.576995","0.06492987","0.0004190957","0.4978392","0.01833325","-0.8670754"
"28.073999881744385","-0.03214231","1.576934","0.06511743","0.0005427073","0.4992511","0.01819298","-0.8662662"
"28.08799982070923","-0.0323126","1.57668","0.06543413","0.00091908","0.5006217","0.01816272","-0.8654751"
"28.10199999809265","-0.03275283","1.576529","0.0659515","0.001111478","0.5022064","0.01842806","-0.8645508"
"28.115999937057495","-0.03329526","1.576803","0.06619482","0.000717747","0.5035568","0.0183253","-0.8637675"
"28.128999948501587","-0.03330347","1.576744","0.06623173","0.0006353435","0.5049637","0.0180582","-0.8629515"
"28.14299988746643","-0.03349113","1.5765","0.06659421","0.001429406","0.5071296","0.01897435","-0.8616598"
"28.156999826431274","-0.03386086","1.576852","0.06690869","0.0009075179","0.5085885","0.01858195","-0.8608087"
"28.171000003814697","-0.03410871","1.576625","0.06735592","0.0004824896","0.5100178","0.01834603","-0.8599681"
"28.18499994277954","-0.03416313","1.576602","0.06769901","0.0007400808","0.511601","0.01863335","-0.8590208"
"28.198999881744385","-0.03427975","1.576453","0.06800529","0.001173334","0.5131326","0.01882222","-0.8581022"
"28.21299982070923","-0.03458242","1.576543","0.06831183","0.001077225","0.5145442","0.01861266","-0.8572612"
"28.22699999809265","-0.03484568","1.576287","0.06885871","0.0006491777","0.5160754","0.01869096","-0.856339"
"28.240999937057495","-0.0353452","1.576087","0.06922165","0.0013838","0.5178555","0.01941144","-0.8552467"
"28.253999948501587","-0.03552832","1.576412","0.06931272","0.0008218273","0.5186015","0.01868863","-0.8548114"
"28.26799988746643","-0.03533237","1.576447","0.06963444","0.0007579089","0.5213035","0.01923675","-0.8531542"
"28.281999826431274","-0.03579345","1.576334","0.06970515","0.00135755","0.5224478","0.01944086","-0.8524485"
"28.296000003814697","-0.03593531","1.576379","0.06999199","0.001516101","0.5236557","0.01921841","-0.8517119"
"28.30999994277954","-0.03582919","1.576863","0.07028057","0.0005897922","0.5253564","0.01898486","-0.8506703"
"28.323999881744385","-0.03615034","1.576306","0.0706882","0.001228787","0.5267673","0.01963197","-0.8497819"
"28.33799982070923","-0.03648987","1.576306","0.07100239","0.00172722","0.5284495","0.02005885","-0.8487261"
"28.35099983215332","-0.036799","1.576477","0.07127477","0.001349948","0.5300189","0.01960957","-0.8477581"
"28.365000009536743","-0.03693531","1.576341","0.07160661","0.001383853","0.5317671","0.01949177","-0.8466652"
"28.378999948501587","-0.03708985","1.576117","0.07192555","0.001747975","0.5331478","0.02001235","-0.8457836"
"28.39299988746643","-0.03733774","1.57626","0.07235414","0.001802284","0.5343614","0.01987927","-0.8450205"
"28.406999826431274","-0.03742753","1.576496","0.07263614","0.00137651","0.5361332","0.01995433","-0.8438964"
"28.421000003814697","-0.0376218","1.57612","0.07278915","0.001891856","0.5376916","0.02027052","-0.8428958"
"28.43499994277954","-0.03776802","1.575997","0.07299835","0.002222687","0.5390918","0.02017824","-0.8420023"
"28.448999881744385","-0.03804597","1.576321","0.07347544","0.001655147","0.5409755","0.0202972","-0.8407918"
"28.46299982070923","-0.03837693","1.576397","0.07367899","0.001186453","0.5418153","0.02006575","-0.8402572"
"28.47699999809265","-0.0381377","1.575844","0.07404335","0.001468919","0.5442734","0.02088563","-0.8386467"
"28.490000009536743","-0.03889574","1.575619","0.07435408","0.002716605","0.5454649","0.02112178","-0.8378631"
"28.503999948501587","-0.03892201","1.576398","0.07472421","0.001024832","0.546254","0.01984413","-0.8373839"
"28.51799988746643","-0.03886311","1.575825","0.07524154","0.001055973","0.5486892","0.02064222","-0.8357709"
"28.531999826431274","-0.03935684","1.575529","0.0753682","0.002473125","0.5497672","0.021329","-0.835042"
"28.546000003814697","-0.03933582","1.575975","0.07570221","0.0015566","0.5514452","0.02071506","-0.8339525"
"28.55999994277954","-0.03983445","1.575867","0.07605982","0.00160772","0.552944","0.02077106","-0.832958"
"28.572999954223633","-0.03992108","1.575497","0.07643911","0.002205085","0.554316","0.02106852","-0.8320367"
"28.586999893188477","-0.04008988","1.575548","0.07667344","0.002188046","0.5560646","0.02130262","-0.8308631"
"28.60099983215332","-0.0404934","1.575876","0.07696248","0.001594872","0.5570757","0.02066146","-0.8302032"
"28.615000009536743","-0.04044253","1.575807","0.07732446","0.001194648","0.5589669","0.02075078","-0.8289294"
"28.628999948501587","-0.04061337","1.57541","0.07745181","0.002300952","0.5605224","0.02141183","-0.8278593"
"28.64299988746643","-0.04056893","1.575588","0.0776732","0.002889295","0.5616158","0.02153172","-0.827113"
"28.656999826431274","-0.04096869","1.575972","0.07817796","0.002264477","0.5637123","0.02163056","-0.8256848"
"28.671000003814697","-0.04124382","1.575801","0.07820227","0.001610347","0.5644782","0.02103181","-0.8251784"
"28.68499994277954","-0.04118302","1.575307","0.07870233","0.002746654","0.5666964","0.02213271","-0.8236248"
"28.698999881744385","-0.04153264","1.575403","0.07914528","0.002953062","0.5684234","0.02213422","-0.8224331"
"28.711999893188477","-0.04182442","1.575585","0.07950947","0.0020486","0.568835","0.0213862","-0.822171"
"28.72599983215332","-0.04176265","1.575315","0.07988703","0.001811052","0.5710946","0.02189496","-0.8205903"
"28.740000009536743","-0.04213563","1.575163","0.07996622","0.002812571","0.5722114","0.02206669","-0.8198044"
"28.753999948501587","-0.04223517","1.575392","0.0802654","0.002978205","0.5737113","0.02193568","-0.8187584"
"28.76799988746643","-0.0423902","1.575457","0.08055021","0.002209426","0.5754409","0.02162938","-0.8175544"
"28.781999826431274","-0.04265746","1.575309","0.08094759","0.002267394","0.5767576","0.02172777","-0.8166233"
"28.796000003814697","-0.04287587","1.575027","0.08130575","0.003078814","0.5783924","0.02267341","-0.8154377"
"28.80900001525879","-0.04300705","1.575157","0.08154485","0.002581204","0.5796668","0.02208138","-0.8145502"
"28.823999881744385","-0.04306029","1.575187","0.08207589","0.002146659","0.5813897","0.02193973","-0.8133266"
"28.83799982070923","-0.04334639","1.575065","0.08247189","0.001946751","0.5826881","0.02218154","-0.8123909"
"28.85099983215332","-0.04345888","1.5746","0.0827255","0.002896603","0.583977","0.02280714","-0.8114446"
"28.865000009536743","-0.04351383","1.5751","0.08292384","0.002778381","0.5857804","0.0226355","-0.8101489"
"28.878999948501587","-0.04377007","1.575094","0.08313534","0.002295453","0.5870897","0.02220076","-0.8092142"
"28.89299988746643","-0.04390562","1.57461","0.08378495","0.002672916","0.5889579","0.02274694","-0.8078391"
"28.906999826431274","-0.04422113","1.574662","0.0840729","0.002741759","0.5904196","0.02295614","-0.8067653"
"28.921000003814697","-0.04481716","1.574463","0.08437182","0.003209436","0.5909506","0.02304342","-0.8063722"
"28.93499994277954","-0.04464531","1.574685","0.08485287","0.002492014","0.5931771","0.02326603","-0.804732"
"28.947999954223633","-0.04511707","1.574647","0.0848227","0.003040104","0.5940363","0.02314267","-0.8040995"
"28.96299982070923","-0.04483694","1.575048","0.08511001","0.002196223","0.5958364","0.02285521","-0.8027776"
"28.97599983215332","-0.04525344","1.57455","0.08545945","0.003425984","0.5974343","0.02365483","-0.8015617"
"28.990000009536743","-0.0455707","1.574746","0.08575772","0.003493654","0.5986329","0.02351769","-0.8006706"
"29.003999948501587","-0.04552153","1.575068","0.08630866","0.002643343","0.6004444","0.02299486","-0.7993314"
"29.01799988746643","-0.04585563","1.574684","0.08672881","0.003187814","0.601877","0.02357534","-0.7982345"
"29.031999826431274","-0.04598698","1.574681","0.08715062","0.002941551","0.603124","0.02361058","-0.7972925"
"29.046000003814697","-0.04627787","1.574525","0.08756548","0.002688393","0.6047923","0.02372807","-0.7960252"
"29.05999994277954","-0.04673952","1.574328","0.08776443","0.003189451","0.6057081","0.02414598","-0.7953141"
"29.072999954223633","-0.04659656","1.574514","0.08815153","0.003182525","0.6074964","0.02428754","-0.7939447"
"29.08799982070923","-0.04663858","1.574587","0.08850263","0.002580928","0.6092687","0.02364603","-0.7926069"
"29.10099983215332","-0.04698142","1.574328","0.08900179","0.003093157","0.6104102","0.02385915","-0.7917201"
"29.115000009536743","-0.04717651","1.574171","0.08950399","0.003395199","0.6123685","0.02460443","-0.7901822"
"29.128999948501587","-0.04740563","1.574309","0.0898421","0.003219081","0.6130518","0.02392187","-0.7896739"
"29.14299988746643","-0.04746552","1.574261","0.09031839","0.002592484","0.6149336","0.02412725","-0.7882056"
"29.156999826431274","-0.04813321","1.573872","0.09082533","0.003252821","0.6163247","0.02490265","-0.7870917"
"29.171000003814697","-0.04831517","1.574257","0.09120388","0.003202029","0.6180055","0.02504063","-0.7857684"
"29.18499994277954","-0.04837637","1.574523","0.09123682","0.002963813","0.6192457","0.02445652","-0.7848107"
"29.198999881744385","-0.04859708","1.574495","0.09146363","0.003010366","0.6205589","0.02442445","-0.7837737"
"29.211999893188477","-0.04873593","1.574429","0.09205918","0.003013819","0.6223089","0.024637","-0.7823783"
"29.22599983215332","-0.049274","1.574035","0.09279837","0.003679679","0.6236111","0.02537185","-0.7813143"
"29.240000009536743","-0.04923795","1.574257","0.09324118","0.002666607","0.6249071","0.02482004","-0.7803"
"29.253999948501587","-0.04945607","1.574021","0.09372449","0.002457269","0.6267772","0.02488932","-0.778797"
"29.26799988746643","-0.05007477","1.573634","0.09379657","0.003635074","0.6275313","0.02563512","-0.7781608"
"29.281999826431274","-0.04997127","1.57433","0.09429174","0.003158225","0.6293343","0.02529717","-0.7767164"
"29.294999837875366","-0.04975039","1.574674","0.09468122","0.002288967","0.6311753","0.02473915","-0.7752422"
"29.30999994277954","-0.05015273","1.573801","0.09517062","0.003362525","0.6324087","0.0256281","-0.7742036"
"29.323999881744385","-0.05067672","1.574154","0.09540457","0.004010528","0.633947","0.026438","-0.7729141"
"29.336999893188477","-0.05093279","1.574679","0.09571564","0.003425775","0.6346396","0.0253519","-0.7723847"
"29.35099983215332","-0.05101028","1.574484","0.09650804","0.002363564","0.6370382","0.02523827","-0.7704154"
"29.365000009536743","-0.05151953","1.574047","0.0968354","0.003305855","0.6379987","0.02595001","-0.769593"
"29.378999948501587","-0.05147433","1.574145","0.09723206","0.003623124","0.6397156","0.0263337","-0.768152"
"29.39299988746643","-0.05182324","1.574347","0.09753992","0.003188403","0.6406053","0.02556199","-0.7674382"
"29.406999826431274","-0.05174668","1.574528","0.09818366","0.003100303","0.6423292","0.02582539","-0.7659875"
"29.421000003814697","-0.05205078","1.574041","0.09848683","0.00350206","0.644014","0.02683387","-0.764535"
"29.43499994277954","-0.05242826","1.574309","0.09883527","0.003473672","0.6451142","0.02637363","-0.7636231"
"29.448999881744385","-0.05250061","1.574173","0.09958883","0.003226733","0.6467361","0.02634313","-0.7622519"
"29.461999893188477","-0.05304374","1.573754","0.1002319","0.003017632","0.6481174","0.02677279","-0.7610637"
"29.47599983215332","-0.05361746","1.574027","0.1004327","0.003284135","0.6490662","0.02681857","-0.760252"
"29.490000009536743","-0.05344842","1.574216","0.1008511","0.003163074","0.6510605","0.02690908","-0.7585422"
"29.503999948501587","-0.05365174","1.574225","0.1011051","0.0029308","0.6526895","0.02642241","-0.757159"
"29.51799988746643","-0.05413143","1.57394","0.1017064","0.003641299","0.6537849","0.02687263","-0.7561944"
"29.531999826431274","-0.05420595","1.57387","0.1022511","0.00347085","0.6555419","0.02745751","-0.7546515"
"29.546000003814697","-0.05449967","1.574181","0.1026255","0.003084607","0.6561743","0.0269609","-0.7541213"
"29.55900001525879","-0.05464385","1.573719","0.1032195","0.003173348","0.6581474","0.02746648","-0.7523813"
"29.572999954223633","-0.05515024","1.573524","0.1034613","0.003419383","0.6591336","0.02751083","-0.7515148"
"29.586999893188477","-0.05496855","1.57401","0.1040125","0.003247417","0.6607595","0.02778746","-0.7500762"
"29.60099983215332","-0.05525304","1.573902","0.1040954","0.003089574","0.6619785","0.02778174","-0.7490014"
"29.615000009536743","-0.0554029","1.574157","0.1047479","0.003178177","0.6634459","0.02780501","-0.7477008"
"29.628999948501587","-0.05544767","1.574197","0.10517","0.002979943","0.6651952","0.02820669","-0.7461306"
"29.64299988746643","-0.05596368","1.573739","0.1055128","0.003360932","0.6667812","0.02816305","-0.7447137"
"29.656999826431274","-0.05628353","1.574083","0.1060107","0.003386828","0.6674077","0.02756808","-0.7441744"
"29.671000003814697","-0.05631621","1.573772","0.1065501","0.003061529","0.669325","0.0283439","-0.7424226"
"29.68499994277954","-0.0565412","1.573862","0.1068195","0.002961215","0.670407","0.02815665","-0.7414532"
"29.698999881744385","-0.05659345","1.573967","0.1075124","0.003186248","0.6719396","0.02867439","-0.7400438"
"29.711999893188477","-0.05694471","1.573575","0.1078308","0.003215725","0.6738219","0.02899523","-0.7383178"
"29.72599983215332","-0.05715109","1.57378","0.1081691","0.003261542","0.6743213","0.0280833","-0.7378967"
"29.740000009536743","-0.05724527","1.573426","0.1089079","0.003213224","0.6765875","0.02851219","-0.7358031"
"29.753999948501587","-0.05786139","1.57334","0.1093125","0.003360602","0.6767004","0.0286268","-0.7356941"
"29.76799988746643","-0.05771892","1.573663","0.110071","0.002895573","0.6788312","0.0293284","-0.7337028"
"29.781999826431274","-0.05793962","1.573539","0.1101466","0.002750089","0.680047","0.02895703","-0.7325913"
"29.796000003814697","-0.05795625","1.57318","0.1106855","0.003494578","0.6819002","0.02978612","-0.7308302"
"29.80900001525879","-0.0585677","1.573526","0.110901","0.003324583","0.6829708","0.02943354","-0.7298449"
"29.822999954223633","-0.05891983","1.573678","0.1113664","0.002558964","0.6836763","0.02902765","-0.7292034"
"29.836999893188477","-0.05877431","1.573634","0.1122324","0.002356055","0.686314","0.0296787","-0.7266958"
"29.85099983215332","-0.05916129","1.573206","0.1120994","0.003287416","0.6871807","0.02985194","-0.7258655"
"29.865000009536743","-0.05951889","1.573175","0.1125847","0.003596076","0.6877881","0.0297096","-0.7252945"
"29.878999948501587","-0.05953583","1.573481","0.1133478","0.002950111","0.6902305","0.03012353","-0.7229562"
"29.89299988746643","-0.05979706","1.57338","0.1135531","0.00293704","0.690773","0.02982314","-0.7224505"
"29.906999826431274","-0.05954488","1.573421","0.114265","0.003340105","0.6928127","0.03015005","-0.7204794"
"29.921000003814697","-0.06011511","1.573368","0.1143034","0.002920373","0.693987","0.02991321","-0.71936"
"29.93400001525879","-0.06063817","1.573006","0.1148552","0.003350203","0.6948511","0.0301475","-0.7185137"
"29.947999954223633","-0.06075847","1.573024","0.1154539","0.002889359","0.6967415","0.03066763","-0.7166607"
"29.961999893188477","-0.06083007","1.5732","0.1156873","0.003052689","0.6976243","0.03078096","-0.7157958"
"29.97599983215332","-0.06078728","1.573241","0.1162745","0.003034879","0.6994287","0.03079183","-0.7140324"
"29.990000009536743","-0.06108323","1.573255","0.1166202","0.002719501","0.7007686","0.03049383","-0.7127314"
"30.003999948501587","-0.0613808","1.57301","0.1170618","0.003300875","0.7021546","0.03098156","-0.7113426"
"30.01799988746643","-0.06151201","1.573049","0.1173237","0.003174942","0.7033381","0.0303751","-0.7101992"
"30.031999826431274","-0.06175128","1.572818","0.1180674","0.003149559","0.7046561","0.03066649","-0.708879"
"30.046000003814697","-0.06192957","1.572944","0.1188959","0.002846234","0.7063597","0.03155223","-0.7071438"
"30.05999994277954","-0.06249979","1.572822","0.1190619","0.002863309","0.7072942","0.0318848","-0.7061941"
"30.072999954223633","-0.06229751","1.573115","0.1192999","0.002356115","0.7084132","0.03073698","-0.7051244"
"30.086999893188477","-0.06238003","1.572953","0.1198278","0.002820155","0.7103972","0.0311733","-0.7031047"
"30.10099983215332","-0.06297027","1.572492","0.1201425","0.003460836","0.7110648","0.03161773","-0.7024067"
"30.115000009536743","-0.06303459","1.572758","0.1209756","0.00313674","0.712699","0.0318377","-0.7007401"
"30.128999948501587","-0.06339481","1.572664","0.1212508","0.002842857","0.7143613","0.03214677","-0.6990325"
"30.14299988746643","-0.06374958","1.57253","0.1213427","0.003054504","0.7150759","0.03156312","-0.6983273"
"30.156999826431274","-0.06373072","1.572787","0.1218415","0.002832898","0.7169454","0.03187549","-0.6963944"
"30.171000003814697","-0.06410131","1.572846","0.1222499","0.003006903","0.717988","0.03210009","-0.6953085"
"30.18499994277954","-0.06401293","1.572895","0.122731","0.002823594","0.7193285","0.03191418","-0.6939309"
"30.197999954223633","-0.06418537","1.572914","0.1230625","0.002917504","0.7207521","0.03201068","-0.6924474"
"30.211999893188477","-0.06452298","1.572694","0.1232953","0.003660526","0.7218524","0.03257313","-0.6912704"
"30.22599983215332","-0.06457826","1.573067","0.1237413","0.003149666","0.7233326","0.03189228","-0.6897557"
"30.240000009536743","-0.06497316","1.572789","0.12452","0.00316604","0.7248008","0.03230428","-0.6881936"
"30.253999948501587","-0.06520085","1.572734","0.1251149","0.002651146","0.7264102","0.03294047","-0.6864665"
"30.26799988746643","-0.06558338","1.572838","0.1251624","0.002802817","0.7273026","0.03257981","-0.6855376"
"30.281999826431274","-0.06561679","1.572604","0.1254627","0.003430562","0.7281015","0.03239632","-0.6846948"
"30.296000003814697","-0.06560379","1.572813","0.1262392","0.003074308","0.7303689","0.03261996","-0.6822667"
"30.30900001525879","-0.06610613","1.572462","0.1264119","0.00373727","0.731023","0.03330409","-0.6815295"
"30.322999954223633","-0.06611781","1.572611","0.1271787","0.003473012","0.732595","0.03345853","-0.6798332"
"30.336999893188477","-0.06638052","1.572748","0.1276284","0.002359526","0.7343277","0.03281016","-0.6779977"
"30.35099983215332","-0.06691696","1.572456","0.1276759","0.003050465","0.7348496","0.03301342","-0.6774192"
"30.365000009536743","-0.06691454","1.572582","0.1281938","0.002604884","0.7364389","0.03304641","-0.6756914"
"30.378999948501587","-0.06707069","1.57268","0.1286703","0.002459504","0.7380584","0.03310036","-0.67392"
"30.39299988746643","-0.06720467","1.572543","0.1288969","0.003108367","0.7387679","0.03353525","-0.6731179"
"30.406999826431274","-0.06722505","1.572811","0.1294709","0.0029606","0.740454","0.03364319","-0.6712581"
"30.421000003814697","-0.06763126","1.572816","0.1296684","0.002859861","0.7414178","0.03378322","-0.6701868"
"30.43400001525879","-0.06788245","1.572624","0.1302252","0.002476342","0.7431495","0.03351326","-0.6682811"
"30.447999954223633","-0.06847553","1.57253","0.1305848","0.003165178","0.743904","0.03393446","-0.6674169"
"30.461999893188477","-0.06852172","1.572628","0.1312837","0.002462428","0.7457126","0.03433375","-0.665378"
"30.47599983215332","-0.06878559","1.572766","0.1314095","0.002805842","0.746918","0.03420445","-0.66403"
"30.490000009536743","-0.06883055","1.572888","0.1315716","0.002942826","0.7474267","0.03399083","-0.6634676"
"30.503999948501587","-0.06879236","1.573098","0.1321074","0.002470578","0.7497951","0.03418251","-0.660782"
"30.51799988746643","-0.06921293","1.572818","0.1321005","0.003088244","0.7504543","0.03422751","-0.6600283"
"30.530999898910522","-0.06911284","1.572799","0.1331322","0.003582845","0.7519391","0.03471133","-0.6583085"
"30.544999837875366","-0.06951542","1.573254","0.1334407","0.002247689","0.7532356","0.03418859","-0.6568577"
"30.55900001525879","-0.06998366","1.572767","0.1335392","0.002517319","0.7540657","0.03412074","-0.6559073"
"30.572999954223633","-0.06992954","1.572766","0.1340631","0.002805473","0.7558388","0.03445337","-0.6538446"
"30.586999893188477","-0.07016173","1.5729","0.134499","0.002449043","0.7573062","0.03462811","-0.6521366"
"30.60099983215332","-0.07033706","1.572876","0.1348858","0.002837749","0.7581226","0.03480029","-0.6511766"
"30.613999843597412","-0.07041302","1.573081","0.1355231","0.002849545","0.7598509","0.03539302","-0.649127"
"30.628000020980835","-0.07049589","1.573208","0.1354951","0.00212274","0.7607851","0.03435435","-0.6480906"
"30.64199995994568","-0.07091802","1.572812","0.1358835","0.002745755","0.7621566","0.03449089","-0.6464675"
"30.655999898910522","-0.07115979","1.572993","0.136637","0.002656133","0.7633436","0.03477913","-0.6450503"
"30.669999837875366","-0.07144989","1.572782","0.1371731","0.002279573","0.7648694","0.03561129","-0.6431963"
"30.68400001525879","-0.07156515","1.573131","0.1372664","0.002018131","0.7659682","0.03474934","-0.6419355"
"30.697999954223633","-0.07165107","1.572945","0.1372747","0.002616188","0.7667049","0.03484331","-0.641048"
"30.711999893188477","-0.07161306","1.573007","0.1382357","0.002664752","0.7689279","0.03531804","-0.6383538"
"30.72599983215332","-0.07195517","1.573198","0.1383145","0.002565387","0.7697495","0.03496907","-0.6373824"
"30.740000009536743","-0.07212941","1.573138","0.1390043","0.00262759","0.7706482","0.03491591","-0.6362982"
"30.753999948501587","-0.07227553","1.573112","0.1395272","0.001806695","0.7726659","0.03514907","-0.6338365"
"30.76799988746643","-0.07291844","1.572643","0.139392","0.002500398","0.7730603","0.03559806","-0.633328"
"30.781999826431274","-0.07291469","1.572941","0.140056","0.002053355","0.7748634","0.03575541","-0.6311133"
"30.794999837875366","-0.07290062","1.573179","0.1404961","0.00208566","0.7763276","0.03568214","-0.6293154"
"30.80900001525879","-0.07311653","1.573078","0.1406869","0.002422446","0.7767714","0.03558027","-0.6287722"
"30.822999954223633","-0.07313587","1.573455","0.1411783","0.002037872","0.7787308","0.03582897","-0.626331"
"30.836999893188477","-0.07363407","1.573227","0.141126","0.002733517","0.779136","0.03548095","-0.6258441"
"30.85099983215332","-0.07367258","1.573134","0.1421223","0.002587341","0.7810478","0.03576811","-0.6234407"
"30.865000009536743","-0.07414752","1.573241","0.1425794","0.002447663","0.7822454","0.03596015","-0.6219269"
"30.878999948501587","-0.07444119","1.573108","0.1428581","0.002159284","0.7831204","0.03604685","-0.6208208"
"30.89199995994568","-0.07454909","1.573257","0.1432067","0.002136988","0.7846419","0.03615519","-0.6188903"
"30.905999898910522","-0.07478161","1.572936","0.1434208","0.002466827","0.7856451","0.03624029","-0.6176103"
"30.919999837875366","-0.07488661","1.573021","0.1441153","0.002328853","0.7868371","0.03646972","-0.6160779"
"30.93400001525879","-0.07509799","1.573421","0.1444558","0.002069639","0.7881212","0.03653949","-0.6144311"
"30.947999954223633","-0.07525067","1.573271","0.1447463","0.00223007","0.7889568","0.03646307","-0.6133618"
"30.961999893188477","-0.07547277","1.573022","0.14515","0.002262084","0.790715","0.03676013","-0.6110756"
"30.97599983215332","-0.07577972","1.573123","0.1454919","0.001843994","0.7914954","0.03597898","-0.6101124"
"30.990000009536743","-0.07605511","1.572812","0.1462338","0.002080997","0.7930767","0.03707874","-0.6079887"
"31.003999948501587","-0.07633294","1.573089","0.1467511","0.001987183","0.7941939","0.037311","-0.6065147"
"31.01799988746643","-0.0763754","1.573416","0.146975","0.001371294","0.7947884","0.0362251","-0.6058031"
"31.030999898910522","-0.0763322","1.573236","0.1471401","0.00165729","0.7963222","0.03680051","-0.6037498"
"31.044999837875366","-0.07666065","1.573039","0.1473226","0.002666211","0.7970937","0.03756799","-0.6026801"
"31.05900001525879","-0.07683165","1.573246","0.1480509","0.001842656","0.7987844","0.03744683","-0.6004482"
"31.072999954223633","-0.07715929","1.573253","0.148198","0.001846881","0.7990544","0.03716361","-0.6001064"
"31.086999893188477","-0.07728015","1.573235","0.1487981","0.00148721","0.8005044","0.03754072","-0.5981481"
"31.10099983215332","-0.07731242","1.573047","0.1489936","0.001587222","0.8018299","0.03780561","-0.5963532"
"31.115000009536743","-0.07762212","1.573111","0.1491035","0.002147418","0.8024469","0.03778025","-0.5955226"
"31.128999948501587","-0.07777654","1.573363","0.1497741","0.00167514","0.8037581","0.03767652","-0.5937597"
"31.14299988746643","-0.07778615","1.573396","0.1499821","0.00145542","0.8047083","0.03762389","-0.5924752"
"31.155999898910522","-0.07794081","1.573304","0.1502905","0.00205524","0.8054627","0.03791397","-0.591429"
"31.169999837875366","-0.07802792","1.573116","0.1505931","0.002187902","0.8068412","0.03794894","-0.5895443"
"31.18400001525879","-0.07826175","1.573309","0.150959","0.00229345","0.8076468","0.03774456","-0.5884529"
"31.197999954223633","-0.07849291","1.573452","0.1514838","0.001442243","0.8085061","0.03721229","-0.5873083"
"31.211999893188477","-0.07861166","1.57309","0.1519205","0.001231553","0.809767","0.03817449","-0.5855071"
"31.22599983215332","-0.07878195","1.573183","0.1518749","0.00189479","0.8102495","0.03856177","-0.5848122"
"31.240000009536743","-0.07874422","1.573109","0.152115","0.002477043","0.8111514","0.03855991","-0.5835586"
"31.253000020980835","-0.07872385","1.573367","0.1525011","0.001905796","0.8120033","0.03790736","-0.5824174"
"31.26699995994568","-0.0791696","1.573261","0.1529679","0.00182089","0.8129202","0.03815804","-0.5811208"
"31.280999898910522","-0.07907484","1.573301","0.1534401","0.001328258","0.8137604","0.03809242","-0.5799494"
"31.294999837875366","-0.07934868","1.572994","0.1534126","0.001807004","0.8144028","0.03896582","-0.5789874"
"31.30900001525879","-0.07934941","1.573047","0.1537536","0.002276398","0.8152843","0.03885685","-0.5777513"
"31.322999954223633","-0.07965027","1.57324","0.1540394","0.002029777","0.8162132","0.0383914","-0.5764704"
"31.336999893188477","-0.07966062","1.573334","0.1543914","0.001593345","0.8167041","0.03805958","-0.575798"
"31.34999990463257","-0.07990438","1.573151","0.1548015","0.00166609","0.817821","0.03928067","-0.5741282"
"31.365000009536743","-0.07995221","1.573244","0.1545516","0.001778586","0.8179862","0.03887993","-0.5739198"
"31.378000020980835","-0.07993536","1.57327","0.1550909","0.001812788","0.818747","0.03833518","-0.5728704"
"31.39199995994568","-0.080053","1.573238","0.1551774","0.001509902","0.8197934","0.03867157","-0.5713503"
"31.405999898910522","-0.08026874","1.573191","0.1553423","0.001833841","0.8200026","0.03891373","-0.5710327"
"31.419999837875366","-0.08044063","1.573185","0.1555781","0.001350578","0.8207429","0.03865919","-0.5699866"
"31.43400001525879","-0.08054197","1.573143","0.1558277","0.001698816","0.8210009","0.03910116","-0.5695838"
"31.447999954223633","-0.08063431","1.573096","0.1560085","0.001536274","0.8219436","0.03891863","-0.5682355"
"31.461999893188477","-0.08067028","1.573073","0.1562026","0.001644988","0.8225634","0.0392039","-0.5673183"
"31.47599983215332","-0.08073424","1.573004","0.1564569","0.001404512","0.8226804","0.03881345","-0.567176"
"31.488999843597412","-0.08076371","1.572985","0.156685","0.001453665","0.8235176","0.03925199","-0.5659292"
"31.503999948501587","-0.08080406","1.572998","0.1567651","0.001491069","0.8237157","0.03890158","-0.5656651"
"31.51699995994568","-0.0808423","1.572972","0.1568453","0.001862029","0.8243382","0.03959685","-0.5647081"
"31.530999898910522","-0.08092193","1.572975","0.1569802","0.001553537","0.8246542","0.03922863","-0.5642732"
"31.544999837875366","-0.08101928","1.572996","0.1572295","0.00136038","0.8250657","0.03927923","-0.5636683"
"31.55900001525879","-0.0810549","1.573009","0.1574101","0.00128353","0.825597","0.03945104","-0.562878"
"31.572999954223633","-0.08101052","1.573078","0.1574817","0.001425004","0.8258605","0.03945192","-0.5624909"
"31.586999893188477","-0.08103457","1.573074","0.1574905","0.001430587","0.8261332","0.0392965","-0.5621012"
"31.60099983215332","-0.08114381","1.573125","0.1575657","0.001593696","0.8264495","0.03915897","-0.5616453"
"31.613999843597412","-0.08121756","1.573135","0.1576215","0.001434104","0.8268","0.03904353","-0.5611376"
"31.628000020980835","-0.08118118","1.573068","0.1577174","0.001542792","0.8269146","0.03897607","-0.5609731"
"31.64199995994568","-0.08109134","1.572981","0.1578484","0.001872969","0.8273236","0.03965404","-0.5603213"
"31.655999898910522","-0.08111024","1.572944","0.1579684","0.001331846","0.8272958","0.03913208","-0.5604002"
"31.669999837875366","-0.08121486","1.572934","0.1580549","0.001431291","0.8275122","0.03945492","-0.5600579"
"31.68400001525879","-0.08127454","1.572906","0.1580381","0.001346224","0.8277586","0.03931077","-0.5597039"
"31.697999954223633","-0.08125329","1.572904","0.1580022","0.001663899","0.8277863","0.03934393","-0.5596598"
"31.711999893188477","-0.08116776","1.573008","0.158053","0.001393459","0.8280303","0.03909889","-0.5593167"
